,ID,Date,Consumption,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
848,848,2023-05-05 00:00:00 -> 2023-05-05 23:55:00,145.21,2023-04-29 23:00:00,20.6145,12.764501,16.297834,50344.113,6.6,6.6,0.0,14.0
849,849,2023-05-06 00:00:00 -> 2023-05-06 23:55:00,145.21,2023-04-30 23:00:00,19.2145,14.3645,16.218668,50489.777,15.400001,15.400001,0.0,21.0
850,850,2023-05-07 00:00:00 -> 2023-05-07 23:55:00,147.00,2023-05-01 23:00:00,20.414501,13.764501,16.287418,50634.598,8.700001,8.700001,0.0,11.0
851,851,2023-05-08 00:00:00 -> 2023-05-08 23:55:00,150.00,2023-05-02 23:00:00,22.7645,12.8645,16.67075,50778.47,10.1,10.1,0.0,5.0
852,852,2023-05-09 00:00:00 -> 2023-05-09 23:55:00,146.00,2023-05-03 23:00:00,23.164501,11.564501,16.952,50921.254,0.1,0.1,0.0,1.0
853,853,2023-05-10 00:00:00 -> 2023-05-10 23:55:00,149.00,2023-05-04 23:00:00,24.0645,11.7145,17.477001,51062.832,0.0,0.0,0.0,0.0
854,854,2023-05-11 00:00:00 -> 2023-05-11 23:55:00,148.00,2023-05-05 23:00:00,24.0645,12.7145,17.789501,51203.07,0.0,0.0,0.0,0.0
855,855,2023-05-12 00:00:00 -> 2023-05-12 23:55:00,148.00,2023-05-06 23:00:00,23.0145,12.3645,17.708252,51341.84,0.0,0.0,0.0,0.0
856,856,2023-05-13 00:00:00 -> 2023-05-13 23:55:00,149.00,2023-05-07 23:00:00,19.5145,13.3645,16.55825,51479.0,2.9999998,2.9999998,0.0,7.0
857,857,2023-05-14 00:00:00 -> 2023-05-14 23:55:00,149.00,2023-05-08 23:00:00,24.164501,14.9145,18.397835,51614.418,1.0,1.0,0.0,5.0
858,858,2023-05-15 00:00:00 -> 2023-05-15 23:55:00,147.98,2023-05-09 23:00:00,19.164501,14.6645,16.141584,51747.95,14.7,14.7,0.0,21.0
859,859,2023-05-16 00:00:00 -> 2023-05-16 23:55:00,148.00,2023-05-10 23:00:00,19.7145,11.764501,16.066586,51879.453,1.0000001,1.0000001,0.0,7.0
860,860,2023-05-17 00:00:00 -> 2023-05-17 23:55:00,147.26,2023-05-11 23:00:00,19.4645,12.064501,15.708251,52008.78,3.4,3.4,0.0,13.0
861,861,2023-05-18 00:00:00 -> 2023-05-18 23:55:00,146.63,2023-05-12 23:00:00,19.3645,11.014501,14.489499,52135.78,8.200001,8.200001,0.0,13.0
862,862,2023-05-19 00:00:00 -> 2023-05-19 23:55:00,146.85,2023-05-13 23:00:00,20.1145,12.6645,16.2145,52260.31,1.2,1.2,0.0,5.0
863,863,2023-05-20 00:00:00 -> 2023-05-20 23:55:00,146.71,2023-05-14 23:00:00,20.914501,11.014501,15.97075,52382.195,2.0,2.0,0.0,6.0
864,864,2023-05-21 00:00:00 -> 2023-05-21 23:55:00,146.00,2023-05-15 23:00:00,17.3145,12.4645,14.920751,52501.3,8.299999,8.299999,0.0,19.0
865,865,2023-05-22 00:00:00 -> 2023-05-22 23:55:00,144.99,2023-05-16 23:00:00,18.8145,13.314501,15.822833,52617.45,3.1,3.1,0.0,10.0
866,866,2023-05-23 00:00:00 -> 2023-05-23 23:55:00,145.00,2023-05-17 23:00:00,19.5645,12.814501,16.366587,52730.64,5.0999994,5.0999994,0.0,11.0
867,867,2023-05-24 00:00:00 -> 2023-05-24 23:55:00,144.00,2023-05-18 23:00:00,22.8645,14.9645,18.152002,52841.785,4.7000003,4.7000003,0.0,10.0
868,868,2023-05-25 00:00:00 -> 2023-05-25 23:55:00,146.00,2023-05-19 23:00:00,20.9645,15.9145,18.162418,52950.99,2.2000003,2.2000003,0.0,13.0
869,869,2023-05-26 00:00:00 -> 2023-05-26 23:55:00,144.69,2023-05-20 23:00:00,24.414501,15.4145,18.560335,53058.137,2.2,2.2,0.0,1.0
870,870,2023-05-27 00:00:00 -> 2023-05-27 23:55:00,145.00,2023-05-21 23:00:00,25.3645,14.2145,18.77075,53163.125,0.0,0.0,0.0,0.0
871,871,2023-05-28 00:00:00 -> 2023-05-28 23:55:00,145.69,2023-05-22 23:00:00,24.5145,14.2145,19.349916,53265.84,0.70000005,0.70000005,0.0,3.0
872,872,2023-05-29 00:00:00 -> 2023-05-29 23:55:00,146.69,2023-05-23 23:00:00,25.0645,13.814501,19.443668,53366.156,1.0,1.0,0.0,2.0
873,873,2023-05-30 00:00:00 -> 2023-05-30 23:55:00,146.69,2023-05-24 23:00:00,26.3645,14.814501,19.785337,53463.977,0.2,0.2,0.0,2.0
874,874,2023-05-31 00:00:00 -> 2023-05-31 23:55:00,146.00,2023-05-25 23:00:00,28.0645,15.3645,21.058252,53559.17,0.5,0.5,0.0,1.0
875,875,2023-06-01 00:00:00 -> 2023-06-01 23:55:00,146.99,2023-05-26 23:00:00,28.2645,16.2145,22.054085,53651.63,0.0,0.0,0.0,0.0
876,876,2023-06-02 00:00:00 -> 2023-06-02 23:55:00,145.32,2023-05-27 23:00:00,26.3645,14.264501,20.67492,53741.227,0.5,0.5,0.0,3.0
877,877,2023-06-03 00:00:00 -> 2023-06-03 23:55:00,145.32,2023-05-28 23:00:00,26.0645,15.564501,20.402,53827.848,5.1000004,5.1000004,0.0,5.0
878,878,2023-06-04 00:00:00 -> 2023-06-04 23:55:00,146.34,2023-05-29 23:00:00,25.0645,15.064501,19.872833,53911.37,8.799999,8.799999,0.0,4.0
879,879,2023-06-05 00:00:00 -> 2023-06-05 23:55:00,145.34,2023-05-30 23:00:00,26.0145,14.514501,19.514502,53991.67,3.7,3.7,0.0,5.0
880,880,2023-06-06 00:00:00 -> 2023-06-06 23:55:00,145.34,2023-05-31 23:00:00,26.6145,15.1645,20.558254,54068.633,5.1,5.1,0.0,2.0
881,881,2023-06-07 00:00:00 -> 2023-06-07 23:55:00,146.34,2023-06-01 23:00:00,25.4645,15.014501,20.399918,54142.13,0.8,0.8,0.0,6.0
882,882,2023-06-08 00:00:00 -> 2023-06-08 23:55:00,146.00,2023-06-02 23:00:00,24.3145,16.9645,20.337418,54212.04,1.8000001,1.8000001,0.0,8.0
883,883,2023-06-09 00:00:00 -> 2023-06-09 23:55:00,147.00,2023-06-03 23:00:00,25.414501,15.3645,19.945753,54278.242,1.6,1.6,0.0,7.0
884,884,2023-06-10 00:00:00 -> 2023-06-10 23:55:00,146.98,2023-06-04 23:00:00,24.3645,16.8145,19.408253,54340.613,19.700005,19.700005,0.0,22.0
885,885,2023-06-11 00:00:00 -> 2023-06-11 23:55:00,147.63,2023-06-05 23:00:00,24.5145,16.2645,20.004084,54399.035,10.6,10.6,0.0,10.0
886,886,2023-06-12 00:00:00 -> 2023-06-12 23:55:00,146.63,2023-06-06 23:00:00,25.9645,15.4145,20.556166,54453.453,1.4000001,1.4000001,0.0,3.0
887,887,2023-06-13 00:00:00 -> 2023-06-13 23:55:00,150.00,2023-06-07 23:00:00,25.8145,16.7145,21.116585,54504.332,1.1,1.1,0.0,3.0
888,888,2023-06-14 00:00:00 -> 2023-06-14 23:55:00,147.37,2023-06-08 23:00:00,26.164501,16.3145,21.20825,54551.73,1.4,1.4,0.0,3.0
889,889,2023-06-15 00:00:00 -> 2023-06-15 23:55:00,145.40,2023-06-09 23:00:00,26.3645,17.914501,21.847834,54595.613,3.8999999,3.8999999,0.0,8.0
890,890,2023-06-16 00:00:00 -> 2023-06-16 23:55:00,149.40,2023-06-10 23:00:00,27.3145,17.5645,22.22492,54635.945,6.2,6.2,0.0,4.0
891,891,2023-06-17 00:00:00 -> 2023-06-17 23:55:00,150.00,2023-06-11 23:00:00,28.2145,18.1145,22.637419,54672.688,1.6,1.6,0.0,1.0
892,892,2023-06-18 00:00:00 -> 2023-06-18 23:55:00,151.57,2023-06-12 23:00:00,24.914501,17.3145,20.185331,54705.812,16.9,16.9,0.0,12.0
893,893,2023-06-19 00:00:00 -> 2023-06-19 23:55:00,151.54,2023-06-13 23:00:00,24.5645,16.8145,19.841585,54735.29,22.800005,22.800005,0.0,18.0
894,894,2023-06-20 00:00:00 -> 2023-06-20 23:55:00,152.00,2023-06-14 23:00:00,26.5145,17.2145,21.918669,54761.082,8.6,8.6,0.0,8.0
895,895,2023-06-21 00:00:00 -> 2023-06-21 23:55:00,153.00,2023-06-15 23:00:00,28.414501,17.5145,22.59575,54783.168,0.0,0.0,0.0,0.0
896,896,2023-06-22 00:00:00 -> 2023-06-22 23:55:00,154.47,2023-06-16 23:00:00,29.2645,15.9645,22.733252,54801.52,0.0,0.0,0.0,0.0
897,897,2023-06-23 00:00:00 -> 2023-06-23 23:55:00,150.97,2023-06-17 23:00:00,28.5645,16.7645,22.566584,54816.11,0.1,0.1,0.0,1.0
898,898,2023-06-24 00:00:00 -> 2023-06-24 23:55:00,152.00,2023-06-18 23:00:00,29.5645,17.4645,23.260332,54826.914,0.0,0.0,0.0,0.0
899,899,2023-06-25 00:00:00 -> 2023-06-25 23:55:00,154.99,2023-06-19 23:00:00,30.664501,16.7645,23.710335,54833.918,0.0,0.0,0.0,0.0
900,900,2023-06-26 00:00:00 -> 2023-06-26 23:55:00,152.48,2023-06-20 23:00:00,32.6645,17.5645,24.887419,54837.09,0.0,0.0,0.0,0.0
901,901,2023-06-27 00:00:00 -> 2023-06-27 23:55:00,152.48,2023-06-21 23:00:00,35.0145,18.0145,26.3395,54836.426,0.0,0.0,0.0,0.0
902,902,2023-06-28 00:00:00 -> 2023-06-28 23:55:00,152.00,2023-06-22 23:00:00,29.5145,20.5145,24.99575,54831.902,0.0,0.0,0.0,0.0
903,903,2023-06-29 00:00:00 -> 2023-06-29 23:55:00,150.54,2023-06-23 23:00:00,30.0645,21.2645,24.862417,54823.508,8.299999,8.299999,0.0,5.0
904,904,2023-06-30 00:00:00 -> 2023-06-30 23:55:00,153.00,2023-06-24 23:00:00,31.8145,19.7145,25.702002,54811.227,0.1,0.1,0.0,1.0
905,905,2023-07-01 00:00:00 -> 2023-07-01 23:55:00,152.77,2023-06-25 23:00:00,32.0645,19.5145,26.085333,54795.055,0.0,0.0,0.0,0.0
906,906,2023-07-02 00:00:00 -> 2023-07-02 23:55:00,151.55,2023-06-26 23:00:00,32.2145,19.7645,25.731163,54774.953,0.0,0.0,0.0,0.0
907,907,2023-07-03 00:00:00 -> 2023-07-03 23:55:00,151.30,2023-06-27 23:00:00,30.8145,19.7645,25.11242,54750.684,0.1,0.1,0.0,1.0
908,908,2023-07-04 00:00:00 -> 2023-07-04 23:55:00,152.98,2023-06-28 23:00:00,29.8145,21.3645,25.368668,54722.297,3.6,3.6,0.0,4.0
909,909,2023-07-05 00:00:00 -> 2023-07-05 23:55:00,151.29,2023-06-29 23:00:00,30.0645,19.2145,24.312416,54689.855,16.2,16.2,0.0,6.0
910,910,2023-07-06 00:00:00 -> 2023-07-06 23:55:00,152.85,2023-06-30 23:00:00,26.7145,18.164501,22.389503,54653.45,6.7,6.7,0.0,13.0
911,911,2023-07-07 00:00:00 -> 2023-07-07 23:55:00,152.98,2023-07-01 23:00:00,28.1145,18.8145,23.377,54613.164,0.2,0.2,0.0,2.0
912,912,2023-07-08 00:00:00 -> 2023-07-08 23:55:00,154.00,2023-07-02 23:00:00,27.5145,19.6145,23.53325,54569.094,0.1,0.1,0.0,1.0
913,913,2023-07-09 00:00:00 -> 2023-07-09 23:55:00,157.40,2023-07-03 23:00:00,29.5145,19.0645,23.806168,54521.316,0.6,0.6,0.0,1.0
914,914,2023-07-10 00:00:00 -> 2023-07-10 23:55:00,157.00,2023-07-04 23:00:00,30.6145,19.0145,24.639502,54469.926,0.1,0.1,0.0,1.0
915,915,2023-07-11 00:00:00 -> 2023-07-11 23:55:00,157.88,2023-07-05 23:00:00,31.1145,19.2645,24.918665,54415.01,0.0,0.0,0.0,0.0
916,916,2023-07-12 00:00:00 -> 2023-07-12 23:55:00,155.41,2023-07-06 23:00:00,33.364502,20.0645,26.174921,54356.66,0.0,0.0,0.0,0.0
917,917,2023-07-13 00:00:00 -> 2023-07-13 23:55:00,150.99,2023-07-07 23:00:00,35.4145,21.0145,27.360336,54294.97,0.1,0.1,0.0,1.0
918,918,2023-07-14 00:00:00 -> 2023-07-14 23:55:00,150.01,2023-07-08 23:00:00,36.1645,23.1145,29.324919,54230.027,0.0,0.0,0.0,0.0
919,919,2023-07-15 00:00:00 -> 2023-07-15 23:55:00,151.91,2023-07-09 23:00:00,37.2145,23.164501,29.36867,54161.92,0.0,0.0,0.0,0.0
920,920,2023-07-16 00:00:00 -> 2023-07-16 23:55:00,156.30,2023-07-10 23:00:00,35.5645,23.2645,29.218668,54090.754,0.0,0.0,0.0,0.0
921,921,2023-07-17 00:00:00 -> 2023-07-17 23:55:00,156.34,2023-07-11 23:00:00,35.2145,22.3145,29.249918,54016.605,0.0,0.0,0.0,0.0
922,922,2023-07-18 00:00:00 -> 2023-07-18 23:55:00,156.38,2023-07-12 23:00:00,32.8145,25.7645,29.141584,53939.574,0.0,0.0,0.0,0.0
923,923,2023-07-19 00:00:00 -> 2023-07-19 23:55:00,153.98,2023-07-13 23:00:00,33.6645,21.8645,27.610334,53859.758,0.0,0.0,0.0,0.0
924,924,2023-07-20 00:00:00 -> 2023-07-20 23:55:00,154.00,2023-07-14 23:00:00,33.4145,23.164501,28.112413,53777.234,0.0,0.0,0.0,0.0
925,925,2023-07-21 00:00:00 -> 2023-07-21 23:55:00,155.95,2023-07-15 23:00:00,35.2145,22.5145,28.843666,53692.098,0.0,0.0,0.0,0.0
926,926,2023-07-22 00:00:00 -> 2023-07-22 23:55:00,154.00,2023-07-16 23:00:00,38.3145,22.7645,29.683249,53604.32,0.0,0.0,0.0,0.0
927,927,2023-07-23 00:00:00 -> 2023-07-23 23:55:00,154.47,2023-07-17 23:00:00,40.0645,22.164501,31.491583,53513.113,0.0,0.0,0.0,0.0
928,928,2023-07-24 00:00:00 -> 2023-07-24 23:55:00,160.89,2023-07-18 23:00:00,37.9645,23.414501,30.291586,53418.45,0.0,0.0,0.0,0.0
929,929,2023-07-25 00:00:00 -> 2023-07-25 23:55:00,163.00,2023-07-19 23:00:00,36.364502,23.5645,29.610336,53320.49,0.0,0.0,0.0,0.0
930,930,2023-07-26 00:00:00 -> 2023-07-26 23:55:00,150.98,2023-07-20 23:00:00,35.8145,25.0145,30.320753,53219.38,0.0,0.0,0.0,0.0
931,931,2023-07-27 00:00:00 -> 2023-07-27 23:55:00,150.00,2023-07-21 23:00:00,34.9645,25.8645,29.724916,53115.27,0.3,0.3,0.0,3.0
932,932,2023-07-28 00:00:00 -> 2023-07-28 23:55:00,158.54,2023-07-22 23:00:00,35.7145,23.7645,29.485329,53008.312,0.0,0.0,0.0,0.0
933,933,2023-07-29 00:00:00 -> 2023-07-29 23:55:00,166.85,2023-07-23 23:00:00,39.0645,24.0645,31.545753,52898.652,0.0,0.0,0.0,0.0
934,934,2023-07-30 00:00:00 -> 2023-07-30 23:55:00,170.00,2023-07-24 23:00:00,37.7145,25.6145,30.53742,52786.434,0.0,0.0,0.0,0.0
935,935,2023-07-31 00:00:00 -> 2023-07-31 23:55:00,171.70,2023-07-25 23:00:00,31.5145,23.8645,26.764502,52671.805,1.5000001,1.5000001,0.0,5.0
936,936,2023-08-01 00:00:00 -> 2023-08-01 23:55:00,166.78,2023-07-26 23:00:00,31.6145,19.8645,25.479086,52554.895,0.1,0.1,0.0,1.0
937,937,2023-08-02 00:00:00 -> 2023-08-02 23:55:00,166.62,2023-07-27 23:00:00,31.0145,19.9645,25.066584,52435.86,0.0,0.0,0.0,0.0
938,938,2023-08-03 00:00:00 -> 2023-08-03 23:55:00,160.65,2023-07-28 23:00:00,32.2645,19.9645,26.024918,52314.82,0.1,0.1,0.0,1.0
939,939,2023-08-04 00:00:00 -> 2023-08-04 23:55:00,155.66,2023-07-29 23:00:00,32.5145,20.9645,26.885336,52191.914,0.0,0.0,0.0,0.0
940,940,2023-08-05 00:00:00 -> 2023-08-05 23:55:00,153.68,2023-07-30 23:00:00,35.364502,22.414501,28.039497,52067.277,0.4,0.4,0.0,2.0
941,941,2023-08-06 00:00:00 -> 2023-08-06 23:55:00,154.68,2023-07-31 23:00:00,31.914501,21.4645,26.349915,51941.035,0.0,0.0,0.0,0.0
942,942,2023-08-07 00:00:00 -> 2023-08-07 23:55:00,153.98,2023-08-01 23:00:00,33.2145,21.664501,26.870752,51813.316,0.0,0.0,0.0,0.0
943,943,2023-08-08 00:00:00 -> 2023-08-08 23:55:00,154.00,2023-08-02 23:00:00,32.9145,22.0145,27.322836,51684.24,0.0,0.0,0.0,0.0
944,944,2023-08-09 00:00:00 -> 2023-08-09 23:55:00,153.79,2023-08-03 23:00:00,30.2645,20.3645,24.416586,51553.934,42.000004,42.000004,0.0,9.0
945,945,2023-08-10 00:00:00 -> 2023-08-10 23:55:00,153.97,2023-08-04 23:00:00,24.8145,16.914501,20.968666,51422.516,3.4999995,3.4999995,0.0,10.0
946,946,2023-08-11 00:00:00 -> 2023-08-11 23:55:00,154.48,2023-08-05 23:00:00,27.3645,16.6145,22.779085,51289.934,0.1,0.1,0.0,1.0
947,947,2023-08-12 00:00:00 -> 2023-08-12 23:55:00,154.96,2023-08-06 23:00:00,27.6145,18.3645,22.80825,51155.152,2.7999997,2.7999997,0.0,6.0
948,948,2023-08-13 00:00:00 -> 2023-08-13 23:55:00,155.95,2023-08-07 23:00:00,28.914501,16.9645,22.57075,51018.086,0.0,0.0,0.0,0.0
949,949,2023-08-14 00:00:00 -> 2023-08-14 23:55:00,154.11,2023-08-08 23:00:00,28.664501,16.7645,22.412415,50878.895,0.0,0.0,0.0,0.0
950,950,2023-08-15 00:00:00 -> 2023-08-15 23:55:00,155.13,2023-08-09 23:00:00,30.5645,17.4645,23.654085,50737.71,0.0,0.0,0.0,0.0
951,951,2023-08-16 00:00:00 -> 2023-08-16 23:55:00,157.00,2023-08-10 23:00:00,32.9645,19.7145,25.251999,50594.69,0.0,0.0,0.0,0.0
952,952,2023-08-17 00:00:00 -> 2023-08-17 23:55:00,157.88,2023-08-11 23:00:00,33.2645,19.2645,25.389503,50449.97,0.0,0.0,0.0,0.0
953,953,2023-08-18 00:00:00 -> 2023-08-18 23:55:00,159.00,2023-08-12 23:00:00,32.364502,19.8145,25.631172,50303.688,0.0,0.0,0.0,0.0
954,954,2023-08-19 00:00:00 -> 2023-08-19 23:55:00,176.97,2023-08-13 23:00:00,32.2145,19.3645,25.576998,50155.984,0.0,0.0,0.0,0.0
955,955,2023-08-20 00:00:00 -> 2023-08-20 23:55:00,169.24,2023-08-14 23:00:00,31.2645,19.8645,25.447836,50006.98,0.0,0.0,0.0,0.0
956,956,2023-08-21 00:00:00 -> 2023-08-21 23:55:00,164.88,2023-08-15 23:00:00,32.8145,22.3645,26.6895,49856.82,0.0,0.0,0.0,0.0
957,957,2023-08-22 00:00:00 -> 2023-08-22 23:55:00,166.96,2023-08-16 23:00:00,34.614502,22.664501,27.62075,49705.617,0.1,0.1,0.0,1.0
958,958,2023-08-23 00:00:00 -> 2023-08-23 23:55:00,167.94,2023-08-17 23:00:00,35.0145,21.7645,27.487417,49553.5,0.0,0.0,0.0,0.0
959,959,2023-08-24 00:00:00 -> 2023-08-24 23:55:00,166.83,2023-08-18 23:00:00,38.114502,22.5645,30.13117,49400.594,0.0,0.0,0.0,0.0
960,960,2023-08-25 00:00:00 -> 2023-08-25 23:55:00,160.00,2023-08-19 23:00:00,38.3145,24.3145,30.304083,49247.02,0.0,0.0,0.0,0.0
961,961,2023-08-26 00:00:00 -> 2023-08-26 23:55:00,159.66,2023-08-20 23:00:00,38.3145,24.3145,30.581167,49092.883,0.0,0.0,0.0,0.0
962,962,2023-08-27 00:00:00 -> 2023-08-27 23:55:00,161.67,2023-08-21 23:00:00,38.114502,25.0145,30.406168,48938.31,0.0,0.0,0.0,0.0
963,963,2023-08-28 00:00:00 -> 2023-08-28 23:55:00,156.19,2023-08-22 23:00:00,37.3145,24.0645,29.974916,48783.402,0.0,0.0,0.0,0.0
964,964,2023-08-29 00:00:00 -> 2023-08-29 23:55:00,167.00,2023-08-23 23:00:00,37.7145,24.2145,30.179087,48628.28,0.0,0.0,0.0,0.0
965,965,2023-08-30 00:00:00 -> 2023-08-30 23:55:00,157.59,2023-08-24 23:00:00,36.864502,23.7145,29.370749,48473.043,0.0,0.0,0.0,0.0
966,966,2023-08-31 00:00:00 -> 2023-08-31 23:55:00,156.59,2023-08-25 23:00:00,34.864502,23.3145,28.28325,48317.63,0.0,0.0,0.0,0.0
967,967,2023-09-01 00:00:00 -> 2023-09-01 23:55:00,155.53,2023-08-26 23:00:00,35.4645,21.2645,28.666582,48160.953,0.0,0.0,0.0,0.0
968,968,2023-09-02 00:00:00 -> 2023-09-02 23:55:00,156.51,2023-08-27 23:00:00,28.9645,20.5145,23.55617,48002.9,15.700002,15.700002,0.0,17.0
969,969,2023-09-03 00:00:00 -> 2023-09-03 23:55:00,158.00,2023-08-28 23:00:00,23.414501,16.7645,19.695753,47843.586,28.1,28.1,0.0,17.0
970,970,2023-09-04 00:00:00 -> 2023-09-04 23:55:00,155.49,2023-08-29 23:00:00,24.8645,15.814501,20.160336,47683.145,2.5,2.5,0.0,6.0
971,971,2023-09-05 00:00:00 -> 2023-09-05 23:55:00,157.50,2023-08-30 23:00:00,26.0645,16.1645,20.84992,47521.668,1.0,1.0,0.0,5.0
972,972,2023-09-06 00:00:00 -> 2023-09-06 23:55:00,159.50,2023-08-31 23:00:00,27.7145,16.5645,21.72075,47359.29,0.1,0.1,0.0,1.0
973,973,2023-09-07 00:00:00 -> 2023-09-07 23:55:00,160.25,2023-09-01 23:00:00,29.2145,17.7645,22.818666,47196.117,0.0,0.0,0.0,0.0
974,974,2023-09-08 00:00:00 -> 2023-09-08 23:55:00,160.00,2023-09-02 23:00:00,31.5645,19.2645,24.522835,47032.25,0.0,0.0,0.0,0.0
975,975,2023-09-09 00:00:00 -> 2023-09-09 23:55:00,161.52,2023-09-03 23:00:00,31.4645,20.3645,25.252,46867.805,0.0,0.0,0.0,0.0
976,976,2023-09-10 00:00:00 -> 2023-09-10 23:55:00,161.00,2023-09-04 23:00:00,31.2645,19.3645,24.466583,46702.89,0.0,0.0,0.0,0.0
977,977,2023-09-11 00:00:00 -> 2023-09-11 23:55:00,160.00,2023-09-05 23:00:00,31.1145,18.7645,24.235334,46537.605,0.0,0.0,0.0,0.0
978,978,2023-09-12 00:00:00 -> 2023-09-12 23:55:00,158.48,2023-09-06 23:00:00,33.5145,19.0645,25.762419,46372.05,0.0,0.0,0.0,0.0
979,979,2023-09-13 00:00:00 -> 2023-09-13 23:55:00,157.48,2023-09-07 23:00:00,32.4645,18.914501,25.48117,46206.336,0.0,0.0,0.0,0.0
980,980,2023-09-14 00:00:00 -> 2023-09-14 23:55:00,156.52,2023-09-08 23:00:00,31.9645,19.3645,25.67492,46040.555,0.0,0.0,0.0,0.0
981,981,2023-09-15 00:00:00 -> 2023-09-15 23:55:00,157.00,2023-09-09 23:00:00,32.7645,19.3645,25.660334,45874.81,0.0,0.0,0.0,0.0
982,982,2023-09-16 00:00:00 -> 2023-09-16 23:55:00,158.00,2023-09-10 23:00:00,32.2145,19.1145,24.941584,45709.19,0.0,0.0,0.0,0.0
983,983,2023-09-17 00:00:00 -> 2023-09-17 23:55:00,159.00,2023-09-11 23:00:00,31.1145,16.664501,23.18325,45543.81,0.0,0.0,0.0,0.0
984,984,2023-09-18 00:00:00 -> 2023-09-18 23:55:00,158.47,2023-09-12 23:00:00,30.664501,17.8145,23.518667,45378.75,0.0,0.0,0.0,0.0
985,985,2023-09-19 00:00:00 -> 2023-09-19 23:55:00,158.00,2023-09-13 23:00:00,28.2645,19.5145,23.547834,45214.11,4.0,4.0,0.0,7.0
986,986,2023-09-20 00:00:00 -> 2023-09-20 23:55:00,157.00,2023-09-14 23:00:00,29.3145,20.6145,23.960335,45049.824,1.4000001,1.4000001,0.0,5.0
987,987,2023-09-21 00:00:00 -> 2023-09-21 23:55:00,160.47,2023-09-15 23:00:00,28.7645,19.4645,23.735334,44884.777,0.4,0.4,0.0,2.0
988,988,2023-09-22 00:00:00 -> 2023-09-22 23:55:00,158.46,2023-09-16 23:00:00,31.5145,19.2145,24.677,44718.848,0.0,0.0,0.0,0.0
989,989,2023-09-23 00:00:00 -> 2023-09-23 23:55:00,158.54,2023-09-17 23:00:00,32.3145,20.1145,25.152,44552.145,0.0,0.0,0.0,0.0
990,990,2023-09-24 00:00:00 -> 2023-09-24 23:55:00,160.55,2023-09-18 23:00:00,30.3145,20.6145,24.668669,44384.766,0.0,0.0,0.0,0.0
991,991,2023-09-25 00:00:00 -> 2023-09-25 23:55:00,159.00,2023-09-19 23:00:00,28.6145,20.664501,23.137419,44216.816,1.7,1.7,0.0,3.0
992,992,2023-09-26 00:00:00 -> 2023-09-26 23:55:00,159.45,2023-09-20 23:00:00,27.8145,19.5145,22.897835,44048.402,11.500002,11.500002,0.0,8.0
993,993,2023-09-27 00:00:00 -> 2023-09-27 23:55:00,164.45,2023-09-21 23:00:00,28.6145,20.1145,23.668665,43879.625,8.9,8.9,0.0,9.0
994,994,2023-09-28 00:00:00 -> 2023-09-28 23:55:00,165.45,2023-09-22 23:00:00,25.2145,16.4645,20.147835,43710.582,4.0,4.0,0.0,5.0
995,995,2023-09-29 00:00:00 -> 2023-09-29 23:55:00,172.00,2023-09-23 23:00:00,24.414501,15.014501,18.856167,43541.387,0.1,0.1,0.0,1.0
996,996,2023-09-30 00:00:00 -> 2023-09-30 23:55:00,172.00,2023-09-24 23:00:00,25.0145,15.314501,19.460333,43372.133,0.1,0.1,0.0,1.0
997,997,2023-10-01 00:00:00 -> 2023-10-01 23:55:00,172.22,2023-09-25 23:00:00,27.8145,16.7145,21.514502,43202.918,0.0,0.0,0.0,0.0
998,998,2023-10-02 00:00:00 -> 2023-10-02 23:55:00,172.72,2023-09-26 23:00:00,29.5145,16.6145,22.068666,43033.855,0.0,0.0,0.0,0.0
999,999,2023-10-03 00:00:00 -> 2023-10-03 23:55:00,172.00,2023-09-27 23:00:00,28.4645,16.0145,21.402,42865.035,0.0,0.0,0.0,0.0
1000,1000,2023-10-04 00:00:00 -> 2023-10-04 23:55:00,171.42,2023-09-28 23:00:00,28.1145,16.6145,21.327002,42696.562,0.0,0.0,0.0,0.0
1001,1001,2023-10-05 00:00:00 -> 2023-10-05 23:55:00,169.42,2023-09-29 23:00:00,28.0645,15.3645,20.949919,42528.54,0.0,0.0,0.0,0.0
1002,1002,2023-10-06 00:00:00 -> 2023-10-06 23:55:00,170.58,2023-09-30 23:00:00,28.7145,15.7145,21.024916,42361.074,0.0,0.0,0.0,0.0
1003,1003,2023-10-07 00:00:00 -> 2023-10-07 23:55:00,171.00,2023-10-01 23:00:00,28.0645,15.4145,21.252,42194.266,0.0,0.0,0.0,0.0
1004,1004,2023-10-08 00:00:00 -> 2023-10-08 23:55:00,170.99,2023-10-02 23:00:00,29.0645,16.3145,21.302004,42028.22,0.0,0.0,0.0,0.0
1005,1005,2023-10-09 00:00:00 -> 2023-10-09 23:55:00,171.59,2023-10-03 23:00:00,27.664501,15.514501,20.727001,41863.043,0.0,0.0,0.0,0.0
1006,1006,2023-10-10 00:00:00 -> 2023-10-10 23:55:00,172.29,2023-10-04 23:00:00,26.6145,17.914501,21.3395,41698.656,0.4,0.4,0.0,4.0
1007,1007,2023-10-11 00:00:00 -> 2023-10-11 23:55:00,170.38,2023-10-05 23:00:00,28.1145,16.2645,21.004084,41533.863,0.0,0.0,0.0,0.0
